## [iView]
## Converted from:	F:\gaze_xsit_01_full\pn20-[0e74b75f-51fa-4050-a723-f79fd7abb418]\pn20-eye_data.idf
## Date:	10.02.2016 15:54:10
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	4488                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	pn20                                                                                                                                                                                                                                                            
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044601-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
442461527	MSG	1	# Message: 5c24dc9177d235c028e914f1b1373878_1920x1080.avi
442463320	SMP	1	1571.14	948.37	1306.49	941.84	14.03	14.03	2.86	13.68	13.68	2.90	1567.57	952.88	1574.63	952.99	1303.92	946.65	1310.72	946.52	1005.96	302.20	991.54	287.33	0	1	1	2	-1	-1	-49.22	-41.84	682.03	7.97	-41.20	694.34	0.07	0.26	-0.96	0.03	0.27	-0.96	0	 -1	
442495410	SMP	1	1570.81	948.30	1306.26	942.01	13.66	13.66	2.85	13.91	13.91	2.90	1567.45	953.12	1574.53	953.08	1303.62	946.86	1310.50	946.69	1013.46	286.95	993.38	285.81	0	1	1	2	-1	-1	-49.24	-41.91	682.64	8.02	-41.24	694.33	0.07	0.27	-0.96	0.03	0.27	-0.96	0	 -1	
442528746	SMP	1	1570.68	948.31	1306.15	942.29	13.53	13.53	2.84	13.68	13.68	2.89	1567.33	953.22	1574.32	953.19	1303.54	946.95	1310.39	946.90	1015.11	273.34	995.77	287.79	0	1	1	2	-1	-1	-49.31	-42.03	684.17	8.06	-41.34	695.43	0.07	0.28	-0.96	0.03	0.27	-0.96	0	 -1	
442562072	SMP	1	1570.66	948.52	1305.74	942.31	13.76	13.76	2.84	13.96	13.96	2.90	1567.09	953.26	1574.23	953.27	1303.49	947.01	1310.28	947.03	1012.87	278.34	1003.77	284.17	0	1	1	2	-1	-1	-49.26	-42.03	683.94	8.09	-41.44	696.77	0.07	0.27	-0.96	0.04	0.27	-0.96	0	 -1	
442595407	SMP	1	1570.51	948.57	1305.79	942.18	13.79	13.79	2.84	13.74	13.74	2.90	1566.93	953.29	1574.15	953.35	1303.40	947.22	1310.23	947.17	1012.96	274.19	1005.14	271.64	0	1	1	2	-1	-1	-49.21	-42.02	683.64	8.11	-41.50	697.21	0.07	0.27	-0.96	0.04	0.28	-0.96	0	 -1	
442628735	SMP	1	1570.66	948.44	1305.88	942.31	13.55	13.55	2.83	14.02	14.02	2.90	1567.03	953.33	1574.16	953.38	1303.39	947.27	1310.23	947.24	1010.17	260.64	1005.00	267.16	0	1	1	2	-1	-1	-49.27	-42.07	684.33	8.12	-41.55	697.80	0.06	0.28	-0.96	0.03	0.28	-0.96	0	 -1	
442662122	SMP	1	1570.66	948.50	1305.88	942.28	13.66	13.66	2.83	13.90	13.90	2.91	1567.25	953.36	1574.35	953.40	1303.46	947.29	1310.31	947.26	1012.58	257.35	1008.72	258.24	0	1	1	2	-1	-1	-49.36	-42.11	684.87	8.11	-41.58	698.23	0.07	0.28	-0.96	0.03	0.28	-0.96	0	 -1	
442695391	SMP	1	1570.92	948.81	1306.09	942.41	13.95	13.95	2.84	13.82	13.82	2.90	1567.51	953.41	1574.55	953.48	1303.51	947.28	1310.40	947.34	1014.04	265.46	1005.73	258.79	0	1	1	2	-1	-1	-49.46	-42.17	685.60	8.09	-41.59	698.24	0.07	0.26	-0.96	0.03	0.28	-0.96	0	 -1	
442728722	SMP	1	1571.05	948.86	1306.10	942.21	13.74	13.74	2.84	13.79	13.79	2.90	1567.57	953.44	1574.65	953.51	1303.68	947.23	1310.52	947.28	1013.65	264.85	1010.87	245.96	0	1	1	2	-1	-1	-49.48	-42.18	685.65	8.07	-41.61	698.79	0.07	0.26	-0.96	0.03	0.28	-0.96	0	 -1	
442762049	SMP	1	1571.17	948.96	1306.29	942.25	13.77	13.77	2.84	13.63	13.63	2.89	1567.59	953.45	1574.82	953.62	1303.91	947.24	1310.77	947.28	1013.63	269.08	1015.58	242.35	0	1	1	2	-1	-1	-49.46	-42.16	685.06	8.01	-41.62	698.91	0.07	0.26	-0.96	0.04	0.28	-0.96	0	 -1	
