## [iView]
## Converted from:	C:\Users\Administrator\Desktop\results\gaze_xsit_01\pn10-[12c5a6cc-126d-4d9b-94b8-46369ce98d9f]\pn10-eye_data.idf
## Date:	04.12.2015 13:29:15
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	4415                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	pn10                                                                                                                                                                                                                                                            
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044601-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
638187438	SMP	1	1452.52	969.43	1159.30	970.26	16.17	16.17	3.49	16.74	16.74	3.55	1448.43	972.34	1454.83	972.33	1156.37	972.78	1163.13	972.71	823.87	617.63	1053.27	690.06	0	1	1	2	-1	-1	-24.60	-48.43	717.51	41.08	-47.69	705.14	-0.01	0.20	-0.98	-0.03	0.18	-0.98	0	 -1	
651905209	MSG	1	# Message: 8b86f09171cd2952482360b33cb50ebd_1920x1080.avi
651919315	SMP	1	1460.54	986.17	1167.02	984.97	14.61	14.61	3.22	14.73	14.73	3.17	1456.48	988.69	1463.18	988.74	1163.43	987.50	1170.34	987.38	979.97	513.90	915.85	476.33	0	1	1	2	-1	-1	-26.29	-51.81	712.72	39.10	-50.47	698.21	0.00	0.19	-0.98	-0.06	0.18	-0.98	0	 -1	
651952565	SMP	1	1460.54	986.02	1167.11	984.83	14.56	14.56	3.20	14.80	14.80	3.16	1456.60	988.80	1463.45	988.66	1163.47	987.53	1170.45	987.41	1014.54	493.85	913.25	458.24	0	1	1	2	-1	-1	-26.23	-51.61	709.91	39.03	-50.42	697.36	0.01	0.20	-0.98	-0.06	0.19	-0.98	0	 -1	
651985916	SMP	1	1460.14	985.77	0.00	0.00	14.74	14.74	3.20	0.00	0.00	0.00	1456.49	988.94	1462.99	988.90	0.00	0.00	0.00	0.00	1017.06	373.16	0.00	0.00	0	1	0	1	-1	-1	-26.31	-51.94	713.89	0.00	0.00	0.00	0.02	0.22	-0.98	0.00	0.00	0.00	0	 -1	
652019243	SMP	1	1458.58	985.98	1164.49	984.65	14.97	14.97	3.20	14.68	14.68	3.14	1455.49	988.68	1462.02	988.85	1162.50	987.52	1169.41	987.47	1113.66	474.95	1182.50	436.54	0	1	1	2	-1	-1	-26.09	-51.90	713.87	39.26	-50.43	697.45	0.04	0.20	-0.98	0.01	0.20	-0.98	0	 -1	
652052567	SMP	1	1458.99	985.70	1164.20	984.55	15.18	15.18	3.21	14.86	14.86	3.14	1455.62	988.82	1462.39	988.84	1162.55	987.55	1169.39	987.47	1089.20	383.14	1211.26	408.60	0	1	1	2	-1	-1	-26.04	-51.70	710.93	39.27	-50.45	697.67	0.04	0.22	-0.98	0.03	0.20	-0.98	0	 -1	
652085896	SMP	1	1459.22	986.03	1164.67	984.64	14.98	14.98	3.21	14.57	14.57	3.13	1455.89	988.80	1462.56	988.82	1162.77	987.65	1169.46	987.46	1101.55	465.59	1196.03	403.24	0	1	1	2	-1	-1	-26.11	-51.74	711.47	39.32	-50.56	699.02	0.04	0.20	-0.98	0.01	0.20	-0.98	0	 -1	
652119232	SMP	1	0.00	0.00	1165.35	984.25	0.00	0.00	0.00	14.51	14.51	3.11	0.00	0.00	0.00	0.00	1163.40	987.50	1170.17	987.30	0.00	0.00	1190.16	360.20	0	0	1	1	-1	-1	0.00	0.00	0.00	39.15	-50.51	698.80	0.00	0.00	0.00	0.01	0.21	-0.98	0	 -1	
652152559	SMP	1	1461.08	984.72	1167.89	983.22	14.93	14.93	3.21	14.78	14.78	3.11	1457.37	988.09	1463.69	987.89	1164.54	986.50	1171.33	986.45	985.07	344.93	920.36	322.40	0	1	1	2	-1	-1	-26.58	-51.90	716.24	38.90	-50.31	698.87	0.01	0.22	-0.97	-0.05	0.22	-0.97	0	 -1	
