## [iView]
## Converted from:	C:\Users\Administrator\Desktop\results\gaze_xsit_01\pn4-[eeb53d79-adcf-4038-ade6-3b924a6f1037]\pn4-eye_data.idf
## Date:	01.12.2015 17:33:43
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	4419                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	pn4                                                                                                                                                                                                                                                             
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044601-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
749863864	MSG	1	# Message: 8b86f09171cd2952482360b33cb50ebd_1920x1080.avi
749874374	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
749907654	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
749941106	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
749974246	SMP	1	1477.09	483.99	1192.27	475.69	13.58	13.58	2.52	14.15	14.15	2.54	1471.79	489.44	1480.01	489.52	1187.74	480.98	1196.19	480.93	863.46	438.20	849.17	488.64	0	1	1	2	-1	-1	-26.63	54.33	634.46	30.44	55.96	633.53	-0.01	0.14	-0.99	-0.06	0.13	-0.99	0	 -1	
750007577	SMP	1	1477.61	484.47	1192.45	475.51	12.62	12.62	2.50	12.64	12.64	2.52	1471.89	490.09	1480.17	489.95	1187.83	481.21	1196.36	481.34	837.78	421.86	852.55	400.66	0	1	1	2	-1	-1	-26.66	54.21	634.37	30.33	55.76	631.92	-0.02	0.14	-0.99	-0.06	0.15	-0.99	0	 -1	
750040908	SMP	1	1477.73	485.06	1192.40	476.12	13.22	13.22	2.50	13.12	13.12	2.51	1472.05	490.32	1480.38	490.20	1187.95	481.60	1196.36	481.47	847.18	456.83	866.24	452.09	0	1	1	2	-1	-1	-26.69	54.17	634.37	30.34	55.73	632.26	-0.02	0.13	-0.99	-0.06	0.13	-0.99	0	 -1	
750074241	SMP	1	1477.98	485.43	1192.64	476.38	13.17	13.17	2.51	13.03	13.03	2.51	1472.29	490.44	1480.51	490.48	1188.23	481.99	1196.51	482.01	848.31	467.29	870.82	425.41	0	1	1	2	-1	-1	-26.75	54.16	634.81	30.33	55.71	633.02	-0.02	0.12	-0.99	-0.06	0.14	-0.99	0	 -1	
750107578	SMP	1	1478.24	485.57	1193.08	476.64	13.23	13.23	2.51	13.21	13.21	2.51	1472.58	490.60	1480.74	490.68	1188.46	482.11	1196.84	482.07	851.33	468.10	861.39	444.10	0	1	1	2	-1	-1	-26.83	54.18	635.38	30.23	55.61	632.08	-0.02	0.12	-0.99	-0.06	0.14	-0.99	0	 -1	
750141380	SMP	1	1476.36	482.02	1192.42	473.22	13.19	13.19	2.51	13.24	13.24	2.51	1471.67	488.98	1479.71	488.83	1188.59	480.12	1196.84	480.11	949.28	239.60	927.11	273.03	0	1	1	2	-1	-1	-26.68	54.63	636.62	30.25	56.07	632.83	0.01	0.20	-0.98	-0.03	0.19	-0.98	0	 -1	
750174314	SMP	1	1477.27	482.29	1193.10	473.24	13.18	13.18	2.52	13.04	13.04	2.51	1472.58	489.17	1480.52	489.20	1189.29	480.37	1197.39	480.24	949.71	219.41	929.52	237.59	0	1	1	2	-1	-1	-26.94	54.74	638.56	30.20	56.17	634.36	0.01	0.20	-0.98	-0.04	0.20	-0.98	0	 -1	
750207559	SMP	1	1478.02	482.59	1193.63	473.35	13.25	13.25	2.52	13.14	13.14	2.51	1473.20	489.31	1481.23	489.46	1189.91	480.51	1198.05	480.44	943.75	223.09	949.28	219.53	0	1	1	2	-1	-1	-27.09	54.74	639.03	30.10	56.19	634.97	0.01	0.20	-0.98	-0.03	0.21	-0.98	0	 -1	
750240898	SMP	1	1478.49	482.63	1194.28	473.50	13.09	13.09	2.52	13.05	13.05	2.51	1473.83	489.39	1481.85	489.49	1190.51	480.63	1198.66	480.62	958.81	217.56	948.94	213.47	0	1	1	2	-1	-1	-27.26	54.81	640.00	30.01	56.21	635.58	0.01	0.20	-0.98	-0.03	0.21	-0.98	0	 -1	
750274228	SMP	1	1479.24	483.23	1195.13	474.16	13.02	13.02	2.52	13.19	13.19	2.51	1474.54	490.05	1482.46	489.98	1191.31	481.01	1199.36	481.12	954.66	214.68	941.22	221.73	0	1	1	2	-1	-1	-27.47	54.85	641.85	29.91	56.22	636.67	0.01	0.20	-0.98	-0.04	0.20	-0.98	0	 -1	
750307622	SMP	1	1480.01	483.84	1195.87	474.68	13.18	13.18	2.53	13.16	13.16	2.51	1475.07	490.33	1483.19	490.36	1192.05	481.36	1200.26	481.30	945.12	222.38	947.67	236.82	0	1	1	2	-1	-1	-27.56	54.71	640.97	29.71	56.11	636.02	0.00	0.19	-0.98	-0.03	0.19	-0.98	0	 -1	
750341106	SMP	1	1480.71	484.11	1196.70	474.90	13.16	13.16	2.53	13.05	13.05	2.51	1475.92	490.76	1484.07	490.65	1193.01	481.62	1201.22	481.66	957.69	224.24	956.08	236.84	0	1	1	2	-1	-1	-27.74	54.64	640.95	29.53	56.07	636.32	0.01	0.19	-0.98	-0.03	0.19	-0.98	0	 -1	
