## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\gaze_xsit_01\p2-[6651c11c-9662-45b3-962e-4cb8ab587b3e]\p2-eye_data.idf
## Date:	14.07.2015 15:40:26
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	4414                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	p2                                                                                                                                                                                                                                                              
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044602-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
52334218	MSG	1	# Message: 8b86f09171cd2952482360b33cb50ebd_1920x1080.avi
52366357	SMP	1	1625.20	718.24	1305.64	783.29	17.36	17.36	2.97	18.45	18.45	3.21	1618.62	724.95	1629.38	724.88	1300.12	789.45	1310.69	789.44	825.79	343.89	825.79	343.89	0	1	1	2	-1	-1	-50.10	6.18	563.43	6.85	-5.39	567.14	0.04	0.23	-0.97	-0.02	0.23	-0.97	0	 -1	
52399696	SMP	1	1625.45	718.52	1305.64	783.62	17.60	17.60	2.97	18.61	18.61	3.20	1618.90	725.24	1629.75	725.12	1299.94	789.67	1310.57	789.63	821.99	358.23	821.99	358.23	0	1	1	2	-1	-1	-49.96	6.11	561.21	6.86	-5.41	566.12	0.04	0.23	-0.97	-0.03	0.23	-0.97	0	 -1	
52432978	SMP	1	1625.72	718.67	1305.46	783.57	17.64	17.64	2.97	18.64	18.64	3.20	1619.07	725.17	1629.92	725.12	1299.81	789.61	1310.46	789.57	820.38	372.10	820.38	372.10	0	1	1	2	-1	-1	-49.89	6.10	560.03	6.87	-5.39	565.14	0.04	0.22	-0.97	-0.02	0.23	-0.97	0	 -1	
52466300	SMP	1	1625.76	718.67	1305.38	783.51	17.52	17.52	2.97	18.61	18.61	3.19	1619.12	725.16	1629.97	725.12	1299.67	789.61	1310.36	789.60	818.87	374.95	818.87	374.95	0	1	1	2	-1	-1	-49.80	6.09	558.95	6.88	-5.39	564.10	0.04	0.22	-0.97	-0.02	0.23	-0.97	0	 -1	
52499625	SMP	1	1625.82	718.56	1305.35	783.46	17.33	17.33	2.96	18.57	18.57	3.18	1619.16	725.10	1629.97	725.05	1299.62	789.55	1310.26	789.57	816.83	375.91	816.83	375.91	0	1	1	2	-1	-1	-49.76	6.10	558.46	6.89	-5.37	563.67	0.04	0.22	-0.97	-0.03	0.23	-0.97	0	 -1	
52533015	SMP	1	1625.76	718.32	1305.35	783.24	17.33	17.33	2.95	18.75	18.75	3.18	1619.19	724.89	1629.99	724.85	1299.59	789.43	1310.20	789.44	815.92	374.44	815.92	374.44	0	1	1	2	-1	-1	-49.71	6.13	557.88	6.89	-5.35	563.29	0.04	0.23	-0.97	-0.03	0.23	-0.97	0	 -1	
52566293	SMP	1	1625.39	718.52	1304.79	783.01	17.83	17.83	2.96	18.53	18.53	3.17	1618.86	724.72	1629.76	724.81	1299.50	789.43	1309.97	789.34	821.56	383.31	821.56	383.31	0	1	1	2	-1	-1	-49.54	6.13	556.54	6.93	-5.34	563.56	0.04	0.21	-0.98	-0.01	0.24	-0.97	0	 -1	
52599616	SMP	1	1622.30	716.69	1302.91	781.16	17.49	17.49	2.95	18.41	18.41	3.16	1617.02	723.90	1627.99	723.81	1298.68	788.28	1309.15	788.20	969.98	309.55	969.98	309.55	0	1	1	2	-1	-1	-49.12	6.28	555.41	7.07	-5.14	563.51	0.09	0.25	-0.97	0.02	0.27	-0.96	0	 -1	
52632944	SMP	1	1622.68	716.91	1303.07	781.46	17.52	17.52	2.95	18.56	18.56	3.15	1617.47	724.11	1628.25	723.98	1298.73	788.44	1309.20	788.36	965.62	311.28	965.62	311.28	0	1	1	2	-1	-1	-49.23	6.25	555.85	7.06	-5.16	563.36	0.09	0.24	-0.97	0.02	0.26	-0.97	0	 -1	
52666282	SMP	1	1622.86	716.92	1303.15	781.43	17.53	17.53	2.94	18.45	18.45	3.15	1617.67	724.23	1628.41	724.06	1298.77	788.45	1309.29	788.43	964.81	299.87	964.81	299.87	0	1	1	2	-1	-1	-49.26	6.23	555.85	7.05	-5.17	563.12	0.09	0.25	-0.96	0.02	0.26	-0.96	0	 -1	
52699601	SMP	1	1622.91	716.91	1303.20	781.37	17.60	17.60	2.94	18.52	18.52	3.14	1617.71	724.23	1628.52	724.08	1298.85	788.45	1309.39	788.43	965.70	291.54	965.70	291.54	0	1	1	2	-1	-1	-49.23	6.22	555.35	7.03	-5.17	562.94	0.09	0.25	-0.96	0.02	0.27	-0.96	0	 -1	
52732936	SMP	1	1622.94	716.78	1303.26	781.64	17.41	17.41	2.94	18.80	18.80	3.15	1617.74	724.23	1628.65	724.12	1299.09	788.55	1309.48	788.45	967.92	291.13	967.92	291.13	0	1	1	2	-1	-1	-49.18	6.21	554.73	7.00	-5.18	563.37	0.09	0.25	-0.96	0.03	0.26	-0.97	0	 -1	
52766259	SMP	1	1623.28	717.11	1303.55	781.63	17.82	17.82	2.94	19.03	19.03	3.16	1617.85	724.23	1628.87	724.22	1299.42	788.50	1309.76	788.43	967.26	298.69	967.26	298.69	0	1	1	2	-1	-1	-49.15	6.20	553.99	6.95	-5.18	563.81	0.08	0.24	-0.97	0.03	0.26	-0.97	0	 -1	
52799612	SMP	1	1623.59	716.92	1303.88	781.41	17.69	17.69	2.94	18.90	18.90	3.17	1618.37	724.15	1629.13	724.04	1299.64	788.35	1310.10	788.27	967.43	293.46	967.43	293.46	0	1	1	2	-1	-1	-49.24	6.22	554.28	6.90	-5.15	563.80	0.09	0.25	-0.97	0.02	0.26	-0.97	0	 -1	
52833013	SMP	1	1623.97	716.99	1304.23	781.29	18.02	18.02	2.96	19.14	19.14	3.18	1618.71	724.23	1629.48	724.07	1300.01	788.25	1310.46	788.19	967.28	292.06	967.28	292.06	0	1	1	2	-1	-1	-49.31	6.21	554.39	6.84	-5.14	564.14	0.09	0.25	-0.97	0.03	0.26	-0.96	0	 -1	
52866275	SMP	1	1624.18	716.94	1304.54	781.36	17.76	17.76	2.96	19.22	19.22	3.19	1618.84	724.17	1629.76	724.10	1300.40	788.24	1310.73	788.21	967.32	291.82	967.32	291.82	0	1	1	2	-1	-1	-49.32	6.21	554.03	6.79	-5.15	564.85	0.09	0.25	-0.97	0.03	0.26	-0.97	0	 -1	
52899595	SMP	1	1624.20	716.63	1304.60	780.93	17.97	17.97	2.96	19.14	19.14	3.20	1618.86	723.85	1629.76	723.78	1300.39	787.96	1310.82	787.87	967.16	289.63	967.16	289.63	0	1	1	2	-1	-1	-49.30	6.27	553.85	6.79	-5.09	564.95	0.09	0.25	-0.97	0.03	0.26	-0.96	0	 -1	
52932926	SMP	1	1623.56	715.14	1304.65	779.23	18.12	18.12	2.98	19.30	19.30	3.21	1618.51	723.04	1629.17	722.89	1300.43	786.95	1310.74	786.80	968.04	239.11	968.04	239.11	0	1	1	2	-1	-1	-49.28	6.43	554.55	6.80	-4.91	565.67	0.09	0.27	-0.96	0.02	0.29	-0.96	0	 -1	
52966238	SMP	1	1623.39	714.74	1304.15	778.87	18.05	18.05	2.98	19.22	19.22	3.22	1618.12	722.58	1628.94	722.51	1299.91	786.44	1310.35	786.36	967.60	235.64	967.60	235.64	0	1	1	2	-1	-1	-49.21	6.50	554.41	6.88	-4.83	565.74	0.09	0.27	-0.96	0.02	0.28	-0.96	0	 -1	
52999573	SMP	1	1623.19	714.48	1304.05	778.52	18.16	18.16	2.99	19.46	19.46	3.24	1617.81	722.23	1628.73	722.12	1299.74	786.14	1310.20	785.98	967.19	234.06	967.19	234.06	0	1	1	2	-1	-1	-49.14	6.56	554.10	6.91	-4.77	565.88	0.08	0.26	-0.96	0.02	0.28	-0.96	0	 -1	
53032901	SMP	1	1623.04	714.26	1303.75	778.43	18.23	18.23	3.00	19.59	19.59	3.25	1617.78	722.15	1628.47	721.91	1299.58	785.97	1309.97	785.75	967.53	229.54	967.53	229.54	0	1	1	2	-1	-1	-49.17	6.59	554.76	6.95	-4.73	566.21	0.08	0.27	-0.96	0.03	0.28	-0.96	0	 -1	
53066300	SMP	1	1622.50	714.07	1303.35	778.16	18.25	18.25	3.01	19.59	19.59	3.27	1617.50	721.93	1628.17	721.71	1299.17	785.68	1309.44	785.45	969.01	225.34	969.01	225.34	0	1	1	2	-1	-1	-49.16	6.63	555.16	7.04	-4.68	566.80	0.09	0.27	-0.96	0.02	0.28	-0.96	0	 -1	
53099590	SMP	1	1621.92	714.01	1302.53	778.15	18.44	18.44	3.02	19.70	19.70	3.28	1616.76	721.70	1627.42	721.68	1298.53	785.50	1308.90	785.35	969.51	231.29	969.51	231.29	0	1	1	2	-1	-1	-49.07	6.66	555.64	7.15	-4.66	566.91	0.09	0.26	-0.96	0.03	0.27	-0.96	0	 -1	
