subid,condition,trial_num_full,m_correct,m_gaze_follow,rt,shift_start,shift_end,shift_correct,shift_type
021716_01,gaze,15_exposure,0.39814814814814814,0.39814814814814814,0.2,face,left,TRUE,face_target
021716_01,gaze,15_test,0.7093023255813954,0,0.3,face,right,FALSE,face_distracter
021716_01,gaze,16_exposure,0.7596153846153846,0.04807692307692308,0.26666666666666666,face,left,TRUE,face_target
021716_01,gaze,16_test,0.5315315315315315,0,0.4,face,right,FALSE,face_distracter
021716_01,gaze,2_exposure,0,0.5256410256410257,0.4666666666666667,face,left,FALSE,face_distracter
021716_01,gaze,2_test,0.20689655172413793,0,0.23333333333333334,face,right,TRUE,face_target
021716_01,gaze,3_exposure,0.7920792079207921,0.7920792079207921,0.3,face,left,TRUE,face_target
021716_01,gaze,3_test,0.8260869565217391,0,0.5333333333333333,left,right,TRUE,image_away
021716_01,gaze,5_exposure,0.1559633027522936,0.6605504587155964,0.6,right,left,FALSE,target_distracter
021716_01,gaze,5_test,0.09821428571428571,0,0.3333333333333333,left,right,FALSE,image_away
021716_01,gaze,7_exposure,0.06779661016949153,0.5932203389830508,0.26666666666666666,face,left,TRUE,face_target
021716_01,gaze,7_test,0,0,0.5,left,face,FALSE,image_away
021716_01,gaze,8_exposure,0.5135135135135135,0.5135135135135135,0.3,face,left,FALSE,face_distracter
021716_01,gaze,8_test,0.8585858585858586,0,0.4,left,right,TRUE,image_away
021716_01,gaze,9_exposure,0.7913043478260869,0.7913043478260869,0.43333333333333335,left,face,FALSE,image_away
021716_01,gaze,9_test,1,0,NA,left,NA,NA,no_shift
021916_01,no-gaze,1_exposure,0.2857142857142857,0,2.2,face,left,TRUE,face_target
021916_01,no-gaze,1_test,0.6629213483146067,0,3.1,left,right,FALSE,image_away
021916_01,no-gaze,10_exposure,0.5087719298245614,0,0.7333333333333333,face,left,FALSE,face_distracter
021916_01,no-gaze,10_test,0.13392857142857142,0,0.3333333333333333,right,left,TRUE,distracter_target
021916_01,no-gaze,11_exposure,0.29310344827586204,0,0.2,face,left,TRUE,face_target
021916_01,no-gaze,11_test,0.21212121212121213,0,0.7666666666666667,left,right,TRUE,image_away
021916_01,no-gaze,14_exposure,0.20833333333333334,0,0.6666666666666666,left,right,FALSE,image_away
021916_01,no-gaze,14_test,0.3557692307692308,0,0.36666666666666664,left,face,FALSE,image_away
021916_01,no-gaze,15_exposure,0.2962962962962963,0,0.43333333333333335,left,right,FALSE,image_away
021916_01,no-gaze,15_test,0.24175824175824176,0,0.3,right,left,TRUE,distracter_target
021916_01,no-gaze,16_exposure,0.30392156862745096,0,0.6333333333333333,left,right,TRUE,image_away
021916_01,no-gaze,16_test,0.36538461538461536,0,0.5,left,right,FALSE,image_away
021916_01,no-gaze,2_exposure,0.6017699115044248,0,0.26666666666666666,face,left,TRUE,face_target
021916_01,no-gaze,2_test,0.06896551724137931,0,0.26666666666666666,left,right,FALSE,image_away
021916_01,no-gaze,3_exposure,0.5087719298245614,0,0.2,face,left,FALSE,face_distracter
021916_01,no-gaze,3_test,0.61,0,0.23333333333333334,face,left,FALSE,face_distracter
021916_01,no-gaze,4_exposure,0.7884615384615384,0,1.0333333333333334,left,face,FALSE,image_away
021916_01,no-gaze,4_test,0.12359550561797752,0,0.36666666666666664,left,right,TRUE,image_away
021916_01,no-gaze,5_exposure,0.3826086956521739,0,0.26666666666666666,face,left,TRUE,face_target
021916_01,no-gaze,5_test,0.3025210084033613,0,0.5,face,left,FALSE,face_distracter
021916_01,no-gaze,6_exposure,0.34782608695652173,0,0.36666666666666664,face,right,TRUE,face_target
021916_01,no-gaze,6_test,0.3865546218487395,0,0.23333333333333334,face,left,FALSE,face_distracter
021916_01,no-gaze,7_exposure,0.3008849557522124,0,0.23333333333333334,face,left,TRUE,face_target
021916_01,no-gaze,7_test,0.21649484536082475,0,0.9666666666666667,right,left,FALSE,target_distracter
021916_01,no-gaze,8_exposure,0.226890756302521,0,0.2,face,left,FALSE,face_distracter
021916_01,no-gaze,8_test,0.35714285714285715,0,0.7666666666666667,face,right,FALSE,face_distracter
021916_02,gaze,1_exposure,0.13392857142857142,0.8571428571428571,0.3,right,left,TRUE,distracter_target
021916_02,gaze,1_test,0.29914529914529914,0,0.2,right,left,TRUE,distracter_target
021916_02,gaze,10_exposure,0.7666666666666667,0.7666666666666667,0.43333333333333335,left,right,TRUE,image_away
021916_02,gaze,10_test,0.8636363636363636,0,0.23333333333333334,right,left,TRUE,distracter_target
021916_02,gaze,12_exposure,0.22413793103448276,0.5603448275862069,0.8333333333333334,face,right,FALSE,face_distracter
021916_02,gaze,12_test,0.1574074074074074,0,0.23333333333333334,left,right,TRUE,image_away
021916_02,gaze,13_exposure,0.6639344262295082,0.26229508196721313,0.5333333333333333,right,face,FALSE,image_face
021916_02,gaze,13_test,1,0,NA,left,NA,NA,no_shift
021916_02,gaze,15_exposure,0.8666666666666667,0.8666666666666667,0.36666666666666664,right,face,FALSE,image_face
021916_02,gaze,15_test,0.8415841584158416,0,2.533333333333333,left,right,FALSE,image_away
021916_02,gaze,16_exposure,0.5585585585585585,0.3333333333333333,1.7666666666666666,left,right,FALSE,image_away
021916_02,gaze,16_test,0.7777777777777778,0,0.23333333333333334,face,left,TRUE,face_target
021916_02,gaze,2_exposure,0.1,0.75,0.4,right,left,FALSE,target_distracter
021916_02,gaze,2_test,0.22608695652173913,0,0.36666666666666664,left,right,TRUE,image_away
021916_02,gaze,3_exposure,0.7899159663865546,0.7899159663865546,1.0666666666666667,left,face,FALSE,image_away
021916_02,gaze,3_test,0.6129032258064516,0,0.2,left,face,FALSE,image_away
021916_02,gaze,5_exposure,0.19672131147540983,0.8032786885245902,0.3333333333333333,right,left,FALSE,target_distracter
021916_02,gaze,5_test,0.16666666666666666,0,0.3333333333333333,left,right,FALSE,image_away
021916_02,gaze,7_exposure,0.29906542056074764,0.5887850467289719,0.4666666666666667,left,right,FALSE,image_away
021916_02,gaze,7_test,0.37719298245614036,0,0.3333333333333333,face,left,FALSE,face_distracter
021916_02,gaze,8_exposure,0.7983193277310925,0.7983193277310925,0.8,left,right,TRUE,image_away
021916_02,gaze,8_test,0.7815126050420168,0,0.5666666666666667,right,left,FALSE,target_distracter
021916_02,gaze,9_exposure,1,1,NA,right,NA,NA,no_shift
021916_02,gaze,9_test,0.8557692307692307,0,0.26666666666666666,right,left,TRUE,distracter_target
021916_03,no-gaze,1_exposure,0.4424778761061947,0,0.26666666666666666,face,left,TRUE,face_target
021916_03,no-gaze,1_test,0.8493150684931506,0,0.43333333333333335,left,right,FALSE,image_away
021916_03,no-gaze,10_exposure,0.4,0,0.8,left,right,TRUE,image_away
021916_03,no-gaze,10_test,0.7093023255813954,0,0.8333333333333334,left,right,FALSE,image_away
021916_03,no-gaze,11_exposure,0.22115384615384615,0,0.43333333333333335,left,face,FALSE,image_away
021916_03,no-gaze,11_test,0.07627118644067797,0,0.26666666666666666,right,face,FALSE,image_face
021916_03,no-gaze,14_exposure,0.46551724137931033,0,0.4666666666666667,left,face,FALSE,image_away
021916_03,no-gaze,14_test,0.7238095238095238,0,2.566666666666667,left,face,FALSE,image_away
021916_03,no-gaze,15_exposure,0.43243243243243246,0,0.4,left,right,FALSE,image_away
021916_03,no-gaze,15_test,0.6864406779661016,0,1.2666666666666666,face,left,TRUE,face_target
021916_03,no-gaze,16_exposure,0.3269230769230769,0,0.43333333333333335,left,face,FALSE,image_away
021916_03,no-gaze,16_test,0.6138613861386139,0,0.7666666666666667,left,right,FALSE,image_away
021916_03,no-gaze,2_exposure,0.6833333333333333,0,0.6,left,right,FALSE,image_away
021916_03,no-gaze,2_test,1,0,NA,left,NA,NA,no_shift
021916_03,no-gaze,3_exposure,0,0,1.6666666666666667,face,left,FALSE,face_distracter
021916_03,no-gaze,3_test,0.125,0,0.4,left,face,FALSE,image_away
021916_03,no-gaze,4_exposure,0.15517241379310345,0,0.26666666666666666,face,left,FALSE,face_distracter
021916_03,no-gaze,4_test,0.3829787234042553,0,0.5666666666666667,left,face,FALSE,image_away
021916_03,no-gaze,5_exposure,0.2782608695652174,0,0.2,right,left,TRUE,distracter_target
021916_03,no-gaze,5_test,0.27522935779816515,0,0.26666666666666666,face,right,TRUE,face_target
021916_03,no-gaze,6_exposure,0.34234234234234234,0,1.5,face,left,FALSE,face_distracter
021916_03,no-gaze,6_test,0.24705882352941178,0,0.5,right,left,FALSE,target_distracter
021916_03,no-gaze,7_exposure,0.8095238095238095,0,1.0666666666666667,left,face,FALSE,image_away
021916_03,no-gaze,7_test,0.42201834862385323,0,0.43333333333333335,left,right,TRUE,image_away
021916_03,no-gaze,8_exposure,0.25688073394495414,0,0.6333333333333333,left,face,FALSE,image_away
021916_03,no-gaze,8_test,0.28695652173913044,0,0.4666666666666667,left,right,FALSE,image_away
021916_04,gaze,1_exposure,0.0625,0.9270833333333334,0.6,left,right,FALSE,image_away
021916_04,gaze,1_test,0.47126436781609193,0,0.3333333333333333,right,left,TRUE,distracter_target
021916_04,gaze,10_exposure,0.8114754098360656,0.8114754098360656,3.2333333333333334,right,left,FALSE,target_distracter
021916_04,gaze,10_test,0.8524590163934426,0,0.36666666666666664,right,left,TRUE,distracter_target
021916_04,gaze,12_exposure,0.08264462809917356,0.9173553719008265,0.6,right,left,TRUE,distracter_target
021916_04,gaze,12_test,0.5,0,0.26666666666666666,right,left,FALSE,target_distracter
021916_04,gaze,13_exposure,0.07627118644067797,0.8728813559322034,0.36666666666666664,right,left,TRUE,distracter_target
021916_04,gaze,13_test,0.49193548387096775,0,0.23333333333333334,right,left,TRUE,distracter_target
021916_04,gaze,15_exposure,1,1,NA,left,NA,NA,no_shift
021916_04,gaze,15_test,1,0,NA,left,NA,NA,no_shift
021916_04,gaze,16_exposure,0.5981308411214953,0.40186915887850466,0.8666666666666667,left,right,FALSE,image_away
021916_04,gaze,16_test,1,0,NA,left,NA,NA,no_shift
021916_04,gaze,2_exposure,0,1,NA,left,NA,NA,no_shift
021916_04,gaze,2_test,0.3482142857142857,0,0.4666666666666667,left,right,TRUE,image_away
021916_04,gaze,3_exposure,0.5180722891566265,0.5180722891566265,0.6666666666666666,left,face,FALSE,image_away
021916_04,gaze,3_test,0.4482758620689655,0,0.26666666666666666,right,left,FALSE,target_distracter
021916_04,gaze,5_exposure,0.06930693069306931,0.8316831683168316,0.6333333333333333,left,face,FALSE,image_away
021916_04,gaze,5_test,0.28695652173913044,0,0.5333333333333333,left,right,FALSE,image_away
021916_04,gaze,7_exposure,0.5,0.5,0.26666666666666666,right,left,TRUE,distracter_target
021916_04,gaze,7_test,0.5081967213114754,0,2.066666666666667,right,left,FALSE,target_distracter
021916_04,gaze,8_exposure,0.646551724137931,0.646551724137931,0.7333333333333333,left,right,TRUE,image_away
021916_04,gaze,8_test,0.9732142857142857,0,0.9666666666666667,right,face,FALSE,image_face
021916_04,gaze,9_exposure,0.8448275862068966,0.8448275862068966,0.6,left,right,TRUE,image_away
021916_04,gaze,9_test,0.9344262295081968,0,0.3,face,left,TRUE,face_target
021916_05,no-gaze,1_exposure,0.2191780821917808,0,0.26666666666666666,face,left,TRUE,face_target
021916_05,no-gaze,1_test,0.05555555555555555,0,0.5,left,right,FALSE,image_away
021916_05,no-gaze,10_exposure,0.8490566037735849,0,0.4666666666666667,right,left,FALSE,target_distracter
021916_05,no-gaze,10_test,0.2,0,0.26666666666666666,left,right,FALSE,image_away
021916_05,no-gaze,11_exposure,0.04225352112676056,0,0.8,left,right,FALSE,image_away
021916_05,no-gaze,11_test,0.6,0,0.6,left,right,TRUE,image_away
021916_05,no-gaze,14_exposure,0.03614457831325301,0,1.1333333333333333,face,right,FALSE,face_distracter
021916_05,no-gaze,14_test,0.15853658536585366,0,0.16666666666666666,left,face,FALSE,image_away
021916_05,no-gaze,15_exposure,0.09375,0,0.23333333333333334,face,left,TRUE,face_target
021916_05,no-gaze,15_test,0.10126582278481013,0,0.36666666666666664,left,right,FALSE,image_away
021916_05,no-gaze,16_exposure,0.9245283018867925,0,0.5666666666666667,left,right,TRUE,image_away
021916_05,no-gaze,16_test,0.016666666666666666,0,0.26666666666666666,left,right,FALSE,image_away
021916_05,no-gaze,2_exposure,0.02702702702702703,0,0.7333333333333333,face,left,TRUE,face_target
021916_05,no-gaze,2_test,0.05,0,0.23333333333333334,right,left,TRUE,distracter_target
021916_05,no-gaze,3_exposure,0.6885245901639344,0,0.5666666666666667,left,right,TRUE,image_away
021916_05,no-gaze,3_test,0.7272727272727273,0,0.6333333333333333,left,right,TRUE,image_away
021916_05,no-gaze,4_exposure,0.896551724137931,0,0.3333333333333333,left,right,TRUE,image_away
021916_05,no-gaze,4_test,0.6190476190476191,0,0.3,right,left,FALSE,target_distracter
021916_05,no-gaze,5_exposure,0.08928571428571429,0,0.16666666666666666,face,left,TRUE,face_target
021916_05,no-gaze,5_test,0.6818181818181818,0,0.36666666666666664,right,left,FALSE,target_distracter
021916_05,no-gaze,6_exposure,1,0,NA,right,NA,NA,no_shift
021916_05,no-gaze,6_test,0.8876404494382022,0,0.3333333333333333,right,left,FALSE,target_distracter
021916_05,no-gaze,7_exposure,0.10227272727272728,0,0.2,left,face,FALSE,image_away
021916_05,no-gaze,7_test,0.35714285714285715,0,0.3,left,right,TRUE,image_away
021916_05,no-gaze,8_exposure,0.8936170212765957,0,0.5666666666666667,left,right,TRUE,image_away
021916_05,no-gaze,8_test,0.1794871794871795,0,0.23333333333333334,right,left,TRUE,distracter_target
021916_06,gaze,1_exposure,0.07,0.92,0.4666666666666667,left,right,FALSE,image_away
021916_06,gaze,1_test,0.3333333333333333,0,0.23333333333333334,right,left,TRUE,distracter_target
021916_06,gaze,10_exposure,0.7192982456140351,0.7192982456140351,1.1,right,face,FALSE,image_face
021916_06,gaze,10_test,0.9444444444444444,0,0.5333333333333333,right,left,TRUE,distracter_target
021916_06,gaze,12_exposure,0.1592920353982301,0.8407079646017699,0.7666666666666667,left,right,FALSE,image_away
021916_06,gaze,12_test,0.27586206896551724,0,0.3,right,left,FALSE,target_distracter
021916_06,gaze,13_exposure,0.3217391304347826,0.6782608695652174,0.7333333333333333,left,right,FALSE,image_away
021916_06,gaze,13_test,0.9347826086956522,0,0.8,left,right,FALSE,image_away
021916_06,gaze,15_exposure,0.6981132075471698,0.6981132075471698,0.4,left,right,FALSE,image_away
021916_06,gaze,15_test,0.782608695652174,0,0.23333333333333334,right,left,TRUE,distracter_target
021916_06,gaze,16_exposure,1,0,NA,left,NA,NA,no_shift
021916_06,gaze,16_test,0.9504950495049505,0,0.26666666666666666,left,right,FALSE,image_away
021916_06,gaze,2_exposure,0.017391304347826087,0.9826086956521739,3.1333333333333333,left,right,TRUE,image_away
021916_06,gaze,2_test,0.8632478632478633,0,0.26666666666666666,left,right,TRUE,image_away
021916_06,gaze,3_exposure,0.75,0.75,0.5,right,left,TRUE,distracter_target
021916_06,gaze,3_test,0.865546218487395,0,0.23333333333333334,left,right,TRUE,image_away
021916_06,gaze,5_exposure,0.10989010989010989,0.8131868131868132,0.36666666666666664,right,left,FALSE,target_distracter
021916_06,gaze,5_test,0.8811881188118812,0,0.23333333333333334,left,right,FALSE,image_away
021916_06,gaze,7_exposure,0.1592920353982301,0.8230088495575221,0.3333333333333333,right,left,TRUE,distracter_target
021916_06,gaze,7_test,0.3181818181818182,0,0.26666666666666666,right,left,FALSE,target_distracter
021916_06,gaze,8_exposure,0.6981132075471698,0.6981132075471698,0.36666666666666664,right,left,FALSE,target_distracter
021916_06,gaze,8_test,0.8706896551724138,0,0.3,right,left,FALSE,target_distracter
021916_06,gaze,9_exposure,0.9508196721311475,0.9508196721311475,0.23333333333333334,left,right,TRUE,image_away
021916_06,gaze,9_test,0.9130434782608695,0,0.6,left,right,FALSE,image_away
021916_07,no-gaze,1_exposure,0.3333333333333333,0,0.8666666666666667,face,right,FALSE,face_distracter
021916_07,no-gaze,1_test,0,0,NA,face,NA,NA,no_shift
021916_07,no-gaze,10_exposure,0.4,0,0.5,face,right,TRUE,face_target
021916_07,no-gaze,10_test,0,0,1.2333333333333334,face,right,FALSE,face_distracter
021916_07,no-gaze,11_exposure,0.5862068965517241,0,0.4,left,right,FALSE,image_away
021916_07,no-gaze,11_test,0.07216494845360824,0,1.9,left,right,TRUE,image_away
021916_07,no-gaze,14_exposure,0.21100917431192662,0,0.7333333333333333,left,right,FALSE,image_away
021916_07,no-gaze,14_test,0.03333333333333333,0,0.36666666666666664,face,left,TRUE,face_target
021916_07,no-gaze,15_exposure,0.25217391304347825,0,1.3,face,left,TRUE,face_target
021916_07,no-gaze,15_test,0.44166666666666665,0,0.9,face,right,FALSE,face_distracter
021916_07,no-gaze,16_exposure,0.38461538461538464,0,1.7333333333333334,right,left,FALSE,target_distracter
021916_07,no-gaze,16_test,1,0,NA,left,NA,NA,no_shift
021916_07,no-gaze,2_test,0.16161616161616163,0,1,left,right,FALSE,image_away
021916_07,no-gaze,3_exposure,0.1487603305785124,0,0.5,face,left,FALSE,face_distracter
021916_07,no-gaze,3_test,0.23076923076923078,0,0.26666666666666666,face,left,FALSE,face_distracter
021916_07,no-gaze,4_exposure,0.375,0,0.6666666666666666,face,right,TRUE,face_target
021916_07,no-gaze,4_test,0.9166666666666666,0,1.1666666666666667,right,left,FALSE,target_distracter
021916_07,no-gaze,5_exposure,0.11864406779661017,0,0.8666666666666667,face,left,TRUE,face_target
021916_07,no-gaze,5_test,0.09,0,0.9333333333333333,face,right,TRUE,face_target
021916_07,no-gaze,6_exposure,0.3888888888888889,0,0.26666666666666666,right,left,FALSE,target_distracter
021916_07,no-gaze,6_test,0.9696969696969697,0,2.533333333333333,right,face,FALSE,image_face
021916_07,no-gaze,7_exposure,0,0,NA,face,NA,NA,no_shift
021916_07,no-gaze,7_test,0,0,NA,face,NA,NA,no_shift
021916_07,no-gaze,8_exposure,0.4230769230769231,0,0.36666666666666664,right,left,FALSE,target_distracter
021916_07,no-gaze,8_test,0.9326923076923077,0,0.7,right,left,TRUE,distracter_target
021916_08,gaze,1_exposure,0,0.8611111111111112,0.5333333333333333,face,right,FALSE,face_distracter
021916_08,gaze,1_test,0.3853211009174312,0,0.4,left,right,FALSE,image_away
021916_08,gaze,10_exposure,0.8198198198198198,0.8198198198198198,0.16666666666666666,left,face,FALSE,image_away
021916_08,gaze,10_test,0.5779816513761468,0,0.2,left,face,FALSE,image_away
021916_08,gaze,12_exposure,0.07547169811320754,0.5377358490566038,0.6,face,right,FALSE,face_distracter
021916_08,gaze,12_test,0.44036697247706424,0,0.5333333333333333,face,right,TRUE,face_target
021916_08,gaze,13_exposure,0.1188118811881188,0.7029702970297029,0.43333333333333335,left,face,FALSE,image_away
021916_08,gaze,13_test,0.22123893805309736,0,0.06666666666666667,left,face,FALSE,image_away
021916_08,gaze,15_exposure,0.8,0.8,0.36666666666666664,left,face,FALSE,image_away
021916_08,gaze,15_test,0.4830508474576271,0,0.8666666666666667,face,left,TRUE,face_target
021916_08,gaze,16_exposure,0.8305084745762712,0,0.23333333333333334,left,face,FALSE,image_away
021916_08,gaze,16_test,0.6302521008403361,0,0.23333333333333334,face,left,TRUE,face_target
021916_08,gaze,2_exposure,0.056910569105691054,0.7967479674796748,0.2,face,left,FALSE,face_distracter
021916_08,gaze,2_test,0.37606837606837606,0,0.36666666666666664,left,right,TRUE,image_away
021916_08,gaze,3_exposure,0.7924528301886793,0.7924528301886793,0.5,face,left,TRUE,face_target
021916_08,gaze,3_test,0.6666666666666666,0,0.16666666666666666,left,face,FALSE,image_away
021916_08,gaze,5_exposure,0.06666666666666667,0.8583333333333333,0.26666666666666666,left,face,FALSE,image_away
021916_08,gaze,5_test,0.11607142857142858,0,0.3,face,left,TRUE,face_target
021916_08,gaze,7_exposure,0.03508771929824561,0.9035087719298246,0.26666666666666666,left,face,FALSE,image_away
021916_08,gaze,7_test,0.21428571428571427,0,0.7,left,right,TRUE,image_away
021916_08,gaze,8_exposure,0.7232142857142857,0.7232142857142857,0.6666666666666666,face,right,TRUE,face_target
021916_08,gaze,8_test,0.7425742574257426,0,0.6666666666666666,face,right,TRUE,face_target
021916_08,gaze,9_exposure,0.8095238095238095,0.8095238095238095,0.6,left,right,TRUE,image_away
021916_08,gaze,9_test,1,0,NA,left,NA,NA,no_shift
051216_04,no-gaze,1_exposure,0.3898305084745763,0,1.4,face,left,TRUE,face_target
051216_04,no-gaze,1_test,0,0,NA,face,NA,NA,no_shift
051216_04,no-gaze,10_exposure,0,0,1.5,face,left,FALSE,face_distracter
051216_04,no-gaze,10_test,0.1,0,0.26666666666666666,face,left,TRUE,face_target
051216_04,no-gaze,11_exposure,0.175,0,1.9,left,right,FALSE,image_away
051216_04,no-gaze,11_test,0.34959349593495936,0,1,right,left,FALSE,target_distracter
051216_04,no-gaze,14_exposure,0.5647058823529412,0,0.6333333333333333,face,left,TRUE,face_target
051216_04,no-gaze,15_exposure,0.21818181818181817,0,0.4,face,left,TRUE,face_target
051216_04,no-gaze,15_test,0.11504424778761062,0,3.6333333333333333,face,left,TRUE,face_target
051216_04,no-gaze,16_exposure,0,0,3.7,left,face,FALSE,image_away
051216_04,no-gaze,16_test,0.21428571428571427,0,3.066666666666667,face,right,FALSE,face_distracter
051216_04,no-gaze,2_exposure,0.09649122807017543,0,1.9333333333333333,face,right,FALSE,face_distracter
051216_04,no-gaze,2_test,0.08695652173913043,0,3.5,face,left,TRUE,face_target
051216_04,no-gaze,3_exposure,0.226890756302521,0,1.2333333333333334,face,left,FALSE,face_distracter
051216_04,no-gaze,3_test,0.25,0,0.36666666666666664,face,left,FALSE,face_distracter
051216_04,no-gaze,4_exposure,0.1650485436893204,0,1.8666666666666667,left,right,TRUE,image_away
051216_04,no-gaze,4_test,0.09345794392523364,0,0.9666666666666667,face,left,FALSE,face_distracter
051216_04,no-gaze,5_exposure,0.21367521367521367,0,0.3333333333333333,face,left,TRUE,face_target
051216_04,no-gaze,5_test,0.08695652173913043,0,0.6,face,left,FALSE,face_distracter
051216_04,no-gaze,6_exposure,0.6956521739130435,0,1.3333333333333333,left,right,TRUE,image_away
051216_04,no-gaze,6_test,0.21487603305785125,0,0.43333333333333335,right,left,FALSE,target_distracter
051216_04,no-gaze,7_exposure,0.14285714285714285,0,1.6666666666666667,face,left,TRUE,face_target
051216_04,no-gaze,7_test,0,0,2.2666666666666666,face,left,FALSE,face_distracter
051216_04,no-gaze,8_exposure,0.42857142857142855,0,2.3333333333333335,left,face,FALSE,image_away
051216_04,no-gaze,8_test,0,0,2.9,face,right,FALSE,face_distracter
051716_01,gaze,1_exposure,0.2,0.08333333333333333,1.2666666666666666,face,right,FALSE,face_distracter
051716_01,gaze,1_test,0,0,2.5,face,right,FALSE,face_distracter
051716_01,gaze,10_exposure,0,0,1.4666666666666666,face,left,FALSE,face_distracter
051716_01,gaze,10_test,0,0,NA,face,NA,NA,no_shift
051716_01,gaze,12_exposure,0.5166666666666667,0.1,0.9333333333333333,face,right,FALSE,face_distracter
051716_01,gaze,12_test,0,0,NA,face,NA,NA,no_shift
051716_01,gaze,13_exposure,0.09090909090909091,0.05454545454545454,2.3,face,right,FALSE,face_distracter
051716_01,gaze,13_test,0,0,NA,face,NA,NA,no_shift
051716_01,gaze,15_exposure,0.4166666666666667,0.4166666666666667,1.3,face,left,TRUE,face_target
051716_01,gaze,15_test,0,0,2.6666666666666665,face,right,FALSE,face_distracter
051716_01,gaze,16_exposure,0.21052631578947367,0,0.7333333333333333,face,left,TRUE,face_target
051716_01,gaze,16_test,0,0,NA,face,NA,NA,no_shift
051716_01,gaze,2_exposure,0,0.5789473684210527,1.1,face,left,FALSE,face_distracter
051716_01,gaze,2_test,0,0,NA,face,NA,NA,no_shift
051716_01,gaze,3_exposure,0.08333333333333333,0.08333333333333333,0.8333333333333334,face,left,TRUE,face_target
051716_01,gaze,3_test,0.16129032258064516,0,2.6666666666666665,face,right,TRUE,face_target
051716_01,gaze,5_exposure,0,0.23076923076923078,3,face,left,FALSE,face_distracter
051716_01,gaze,5_test,0,0,NA,face,NA,NA,no_shift
051716_01,gaze,7_exposure,0.1724137931034483,0.1724137931034483,0.6666666666666666,face,right,FALSE,face_distracter
051716_01,gaze,7_test,0.06,0,1.8666666666666667,face,right,TRUE,face_target
051716_01,gaze,8_exposure,0.25,0.25,0.3333333333333333,face,right,TRUE,face_target
051716_01,gaze,8_test,0,0,NA,face,NA,NA,no_shift
051716_01,gaze,9_exposure,0.13333333333333333,0.13333333333333333,1.1666666666666667,face,right,TRUE,face_target
051716_01,gaze,9_test,0,0,NA,face,NA,NA,no_shift
051716_02,no-gaze,1_exposure,0.8442622950819673,0,1.1,left,right,FALSE,image_away
051716_02,no-gaze,1_test,1,0,NA,left,NA,NA,no_shift
051716_02,no-gaze,10_exposure,0.6296296296296297,0,0.4,right,face,FALSE,image_face
051716_02,no-gaze,10_test,0.8673469387755102,0,0.7,right,left,TRUE,distracter_target
051716_02,no-gaze,11_exposure,0.4049586776859504,0,0.6,left,right,FALSE,image_away
051716_02,no-gaze,11_test,0.4482758620689655,0,0.8666666666666667,right,left,FALSE,target_distracter
051716_02,no-gaze,14_exposure,0.23333333333333334,0,0.4,left,face,FALSE,image_away
051716_02,no-gaze,14_test,0.8055555555555556,0,0.5333333333333333,left,right,FALSE,image_away
051716_02,no-gaze,15_exposure,0.30578512396694213,0,1.5333333333333334,right,left,TRUE,distracter_target
051716_02,no-gaze,15_test,0.8235294117647058,0,0.13333333333333333,left,face,FALSE,image_away
051716_02,no-gaze,16_exposure,0.5268817204301075,0,0.7,left,right,TRUE,image_away
051716_02,no-gaze,16_test,0.9285714285714286,0,0.3,right,left,TRUE,distracter_target
051716_02,no-gaze,2_exposure,0.6229508196721312,0,0.5333333333333333,right,face,FALSE,image_face
051716_02,no-gaze,2_test,0.9180327868852459,0,0.3333333333333333,left,right,FALSE,image_away
051716_02,no-gaze,3_exposure,0.11504424778761062,0,2.1333333333333333,face,right,TRUE,face_target
051716_02,no-gaze,3_test,0.4957983193277311,0,0.3,left,right,TRUE,image_away
051716_02,no-gaze,4_exposure,0.6016949152542372,0,0.6666666666666666,left,right,TRUE,image_away
051716_02,no-gaze,4_test,0.896551724137931,0,0.26666666666666666,right,left,FALSE,target_distracter
051716_02,no-gaze,5_exposure,0.5126050420168067,0,0.6,left,right,FALSE,image_away
051716_02,no-gaze,5_test,0.9145299145299145,0,0.3,left,right,TRUE,image_away
051716_02,no-gaze,6_exposure,0.4117647058823529,0,1.1666666666666667,right,left,FALSE,target_distracter
051716_02,no-gaze,6_test,0.8888888888888888,0,0.4,right,left,FALSE,target_distracter
051716_02,no-gaze,7_exposure,0.5702479338842975,0,0.5,right,face,FALSE,image_face
051716_02,no-gaze,7_test,0.9349593495934959,0,0.26666666666666666,left,right,TRUE,image_away
051716_02,no-gaze,8_exposure,0.43859649122807015,0,0.6333333333333333,right,left,FALSE,target_distracter
051716_02,no-gaze,8_test,0.6347826086956522,0,0.8666666666666667,left,right,FALSE,image_away
051716_03,gaze,1_exposure,0.18181818181818182,0.7954545454545454,0.7333333333333333,left,right,FALSE,image_away
051716_03,gaze,1_test,0.2,0,0.06666666666666667,right,face,FALSE,image_face
051716_03,gaze,10_exposure,0.7739130434782608,0.7739130434782608,0.23333333333333334,face,left,FALSE,face_distracter
051716_03,gaze,10_test,1,0,NA,left,NA,NA,no_shift
051716_03,gaze,12_exposure,0.1694915254237288,0.7711864406779662,0.3333333333333333,right,left,TRUE,distracter_target
051716_03,gaze,12_test,0.23711340206185566,0,0.13333333333333333,right,face,FALSE,image_face
051716_03,gaze,13_exposure,0.10526315789473684,0.8771929824561403,0.6666666666666666,left,right,FALSE,image_away
051716_03,gaze,13_test,0.09917355371900827,0,0.6,right,left,TRUE,distracter_target
